胆沢,（※空欄はデータがなし）
年月日,貯水位（m）,流入量（m3/S）,放流量（m3/S）
2022/6/18,345.8,13.94,19.3
2022/6/19,345.65,12.66,18.76
2022/6/20,345.52,13.76,18.67
2022/6/21,345.34,10.73,18.66
2022/6/22,345.12,10.01,18.65
2022/6/23,344.88,9.43,18.67
2022/6/24,344.64,10.57,18.7
2022/6/25,344.44,11.3,18.7
2022/6/26,344.21,9.43,18.67
2022/6/27,343.93,13.44,27.47
2022/6/28,343.43,13.2,31.52
2022/6/29,342.93,10.58,26.15
2022/6/30,342.63,10.29,17.65
2022/7/1,342.42,8.37,16.43
2022/7/2,342.18,8.06,17.16
2022/7/3,341.9,7.27,17.23
2022/7/4,341.61,7.6,16.53
2022/7/5,341.37,7.93,16.51
2022/7/6,341.09,6.57,16.79
2022/7/7,340.79,6.44,16.87
2022/7/8,340.47,5.81,16.57
2022/7/9,340.17,5.78,12.51
2022/7/10,340.07,5.24,8.57
2022/7/11,339.91,5.59,16.48
2022/7/12,339.42,5.73,22.22
2022/7/13,339.22,24.2,22.22
2022/7/14,339.12,13.05,22.22
2022/7/15,339.08,38.36,21.94
2022/7/16,340.89,95.82,21.45
2022/7/17,342,39.84,21.54
2022/7/18,342.26,23.95,22.2
2022/7/19,342.2,20.27,22.37
2022/7/20,342.77,54.78,22.44
2022/7/21,343.26,31.24,23.7
2022/7/22,343.35,24.88,24.16
2022/7/23,343.46,42.39,24.79
2022/7/24,344.09,41.61,29.28
2022/7/25,344.17,27.73,29.95
2022/7/26,343.99,18.78,28.53
2022/7/27,343.67,13.95,26.16
2022/7/28,343.34,11.81,24.02
2022/7/29,342.99,10.64,22.69
2022/7/30,342.63,9.1,22.42
2022/7/31,342.25,8.7,22.37
2022/8/1,341.84,7.92,22.34
2022/8/2,341.42,7.88,22.3
2022/8/3,341.36,34.37,22.01
2022/8/4,341.52,16.29,22.13
2022/8/5,341.26,11.57,21.53
2022/8/6,340.93,9.39,21.53
2022/8/7,340.56,9.05,21.49
2022/8/8,340.17,8.25,22.31
2022/8/9,339.73,7.45,22.3
2022/8/10,339.28,6.91,21.76
2022/8/11,338.86,8.26,20.53
2022/8/12,338.51,9.86,20.52
2022/8/13,338.3,23.49,20.26
2022/8/14,338.83,38.89,20.16
2022/8/15,339.11,29.58,20.36
2022/8/16,339.48,31.96,20.41
2022/8/17,339.78,26.05,20.44
2022/8/18,340.35,55.32,20.49
2022/8/19,341.14,33.97,20.03
2022/8/20,341.36,21.9,17.09
2022/8/21,341.48,17.51,15.11
2022/8/22,341.52,14.29,13.26
2022/8/23,341.51,11.86,13.23
2022/8/24,341.45,10.47,13.22
2022/8/25,341.35,10.12,13.21
2022/8/26,341.33,12.87,13.21
2022/8/27,341.3,14.36,15.39
2022/8/28,341.39,21.98,15.8
2022/8/29,341.5,16.17,14.45
2022/8/30,341.5,13.72,14.41
2022/8/31,341.53,17.18,14.43
2022/9/1,341.67,20.25,14.41
2022/9/2,341.78,16.78,14.38
2022/9/3,341.79,14.09,15.81
2022/9/4,341.92,24.08,15.84
2022/9/5,342.03,17.32,16.63
2022/9/6,341.98,16.08,18.48
2022/9/7,341.91,15.05,18.48
2022/9/8,341.78,13.36,18.51
2022/9/9,341.6,11.67,18.19
2022/9/10,341.43,9.69,15.18
2022/9/11,341.27,8.78,12.21
2022/9/12,341.3,7.33,3.9
2022/9/13,341.4,6.64,3.89
2022/9/14,341.47,6.28,3.88
2022/9/15,341.53,5.94,3.88
2022/9/16,341.59,5.61,3.89
2022/9/17,341.56,5.35,9.13
2022/9/18,341.44,5.55,9.33
2022/9/19,341.36,6.7,9.1
2022/9/20,341.36,6.97,4.91
2022/9/21,341.37,5.25,5.25
2022/9/22,341.39,4.96,4.62
2022/9/23,341.32,5.6,9.72
2022/9/24,341.63,27.28,9.08
2022/9/25,341.87,13.19,9.07
2022/9/26,342.01,9.71,3.86
2022/9/27,342.16,8.09,3.88
2022/9/28,342.26,6.67,3.87
2022/9/29,342.32,5.61,3.86
2022/9/30,342.36,5.26,3.86
2022/10/1,342.33,5.28,9.14
2022/10/2,342.21,4.94,9.15
2022/10/3,342.16,4.58,3.88
2022/10/4,342.18,4.57,3.87
2022/10/5,342.2,4.57,3.87
2022/10/6,342.22,4.22,3.87
2022/10/7,342.24,6.68,3.88
2022/10/8,342.3,7.72,9.12
2022/10/9,342.2,5.52,9.38
2022/10/10,342.44,23.49,3.86
2022/10/11,342.87,14.04,3.86
2022/10/12,343.1,10.29,3.86
2022/10/13,343.26,9.26,3.87
2022/10/14,343.38,7.46,3.87
2022/10/15,343.46,6.03,3.87
2022/10/16,343.52,5.67,3.87
2022/10/17,343.55,5.76,5.04
2022/10/18,343.55,5.08,5.8
2022/10/19,343.53,5.2,6.28
2022/10/20,343.48,4.54,6.34
2022/10/21,343.44,4.34,5.78
2022/10/22,343.41,5.78,5.78
2022/10/23,343.42,5.42,5.78
2022/10/24,343.4,4.21,4.57
2022/10/25,343.41,4.21,3.85
2022/10/26,343.41,4.21,3.85
2022/10/27,343.41,3.49,3.85
2022/10/28,343.41,3.85,3.85
2022/10/29,343.41,3.49,3.85
2022/10/30,343.4,3.49,3.85
2022/10/31,343.39,3.49,3.85
2022/11/1,343.38,3.49,3.85
2022/11/2,343.36,3.13,3.85
2022/11/3,343.35,4.57,3.85
2022/11/4,343.47,9.6,3.85
2022/11/5,343.57,6.01,3.85
2022/11/6,343.62,5.64,3.84
2022/11/7,343.65,4.92,3.84
2022/11/8,343.68,4.92,3.84
2022/11/9,343.71,4.56,3.84
2022/11/10,343.72,3.85,3.85
2022/11/11,343.73,4.21,3.85
2022/11/12,343.73,3.85,3.85
2022/11/13,343.73,4.2,3.84
2022/11/14,343.78,6.02,3.86
2022/11/15,343.81,4.56,3.84
2022/11/16,343.83,4.19,3.83
2022/11/17,343.84,4.55,3.83
2022/11/18,343.85,4.55,3.83
2022/11/19,343.9,5.63,3.83
2022/11/20,343.94,4.91,3.83
2022/11/21,343.96,5.66,5.3
2022/11/22,343.93,5.88,8.75
2022/11/23,343.81,7.37,10.24
2022/11/24,343.91,17.71,12.68
2022/11/25,343.92,11.62,14.13
2022/11/26,343.81,9.82,14.13
2022/11/27,343.68,8.71,14.1
2022/11/28,343.55,7.56,9
2022/11/29,343.58,7.41,5.97
2022/11/30,343.66,9.22,5.99
2022/12/1,343.72,7.43,5.99
2022/12/2,343.75,7.06,5.98
2022/12/3,343.77,6.7,5.98
2022/12/4,343.86,11.11,6.08
2022/12/5,343.91,8.54,11.05
2022/12/6,343.77,8.32,14.07
2022/12/7,343.61,8.32,14.07
2022/12/8,343.44,7.58,14.05
2022/12/9,343.3,7.29,9.09
2022/12/10,343.31,6.86,6.14
2022/12/11,343.32,6.15,6.15
2022/12/12,343.32,5.78,6.14
2022/12/13,343.31,7.58,6.14
2022/12/14,343.4,9,6.13
2022/12/15,343.46,8.29,6.13
2022/12/16,343.52,7.92,6.12
2022/12/17,343.55,6.84,6.12
2022/12/18,343.58,7.57,6.13
2022/12/19,343.61,6.85,6.13
2022/12/20,343.62,6.13,6.13
2022/12/21,343.6,6.11,8.27
2022/12/22,343.53,9.2,9.56
2022/12/23,343.58,11.35,9.55
2022/12/24,343.6,8.87,9.59
2022/12/25,343.57,8.52,9.6
2022/12/26,343.52,7.44,9.6
2022/12/27,343.46,7.08,9.59
2022/12/28,343.39,7.43,9.59
2022/12/29,343.36,7.77,7.41
2022/12/30,343.38,6.83,6.11
2022/12/31,343.39,6.11,6.11
2023/1/1,343.39,6.47,6.11
2023/1/2,343.41,6.47,6.11
2023/1/3,343.41,5.74,6.1
2023/1/4,343.39,5.38,6.1
2023/1/5,343.37,5.02,6.1
2023/1/6,343.34,5.02,6.1
2023/1/7,343.31,5.02,6.1
2023/1/8,343.27,4.66,6.1
2023/1/9,343.24,5.37,6.09
2023/1/10,343.22,5.01,6.09
2023/1/11,343.18,5.01,6.09
2023/1/12,343.17,7.53,6.09
2023/1/13,343.25,8.3,4.71
2023/1/14,343.39,11.77,3.87
2023/1/15,343.69,20.72,13.89
2023/1/16,343.68,13.91,17.5
2023/1/17,343.52,10.71,17.54
2023/1/18,343.37,8.59,10.39
2023/1/19,343.41,7.92,6.12
2023/1/20,343.46,8.63,6.12
2023/1/21,343.52,7.2,6.12
2023/1/22,343.54,6.83,6.11
2023/1/23,343.55,6.48,6.12
2023/1/24,343.56,6.12,6.12
2023/1/25,343.55,5.76,6.12
2023/1/26,343.55,6.12,6.12
2023/1/27,343.54,5.76,6.12
2023/1/28,343.52,5.03,6.11
2023/1/29,343.5,5.02,6.1
2023/1/30,343.46,5.03,6.11
2023/1/31,343.43,4.68,6.12
2023/2/1,343.4,5.39,6.11
2023/2/2,343.38,5.39,6.11
2023/2/3,343.34,3.95,6.11
2023/2/4,343.29,4.66,6.1
2023/2/5,343.24,4.3,6.1
2023/2/6,343.19,3.94,6.1
2023/2/7,343.14,4,4.72
2023/2/8,343.14,3.88,3.88
2023/2/9,343.15,4.24,3.88
2023/2/10,343.15,4.23,3.87
2023/2/11,343.16,3.86,3.86
2023/2/12,343.16,3.86,3.86
2023/2/13,343.16,3.86,3.86
2023/2/14,343.16,3.85,3.85
2023/2/15,343.16,3.83,3.83
2023/2/16,343.16,3.83,3.83
2023/2/17,343.15,3.47,3.83
2023/2/18,343.14,3.46,3.82
2023/2/19,343.16,5.26,3.82
2023/2/20,343.17,5.42,7.22
2023/2/21,343.05,4.56,9.55
2023/2/22,342.91,4.3,9.57
2023/2/23,342.76,4.34,9.6
2023/2/24,342.61,3.99,9.6
2023/2/25,342.45,4.34,9.6
2023/2/26,342.3,4.33,9.59
2023/2/27,342.14,3.67,9.62
2023/2/28,341.98,4.16,9.65
2023/3/1,341.82,5.52,10.33
2023/3/2,341.7,6.63,10.75
2023/3/3,341.57,6.28,10.74
2023/3/4,341.43,5.59,10.74
2023/3/5,341.28,5.58,10.73
2023/3/6,341.14,5.56,8.99
2023/3/7,341.08,5.91,7.62
2023/3/8,341.09,8.63,5.55
2023/3/9,341.32,17.13,4.43
2023/3/10,341.75,24.46,9.35
2023/3/11,342.08,24.9,17.62
2023/3/12,342.22,20.82,17.66
2023/3/13,342.55,44.71,17.69
2023/3/14,343.31,33.53,17.74
2023/3/15,343.52,20.97,17.74
2023/3/16,343.58,19.89,17.73
2023/3/17,343.69,22.06,17.75
2023/3/18,343.75,17.75,17.75
2023/3/19,343.69,13.78,17.73
2023/3/20,343.58,15.2,17.71
2023/3/21,343.55,18.07,17.71
2023/3/22,343.66,27.8,17.74
2023/3/23,344.25,54.9,17.79
2023/3/24,346.09,104.22,21.35
2023/3/25,347.32,49.73,32.07
2023/3/26,347.53,49.61,34.71
2023/3/27,348.2,64.05,44.1
2023/3/28,348.24,37.33,44.74
2023/3/29,348,30.57,41.1
2023/3/30,347.75,28.72,37.58
2023/3/31,347.59,31.3,35.33
2023/4/1,347.56,36.18,34.97
2023/4/2,347.56,32.95,34.96
2023/4/3,347.5,32.58,34.19
2023/4/4,347.46,32.09,33.7
2023/4/5,347.44,34.23,33.42
2023/4/6,347.52,38.04,34.42
2023/4/7,347.75,55.65,37.53
2023/4/8,348.25,58.79,44.84
2023/4/9,348.28,36.28,45.34
2023/4/10,347.96,27.24,40.59
2023/4/11,347.69,29.95,36.79
2023/4/12,347.61,34.45,35.66
2023/4/13,347.54,29.56,34.79
2023/4/14,347.41,29.01,33.04
2023/4/15,347.35,33.06,32.25
2023/4/16,347.7,56.99,36.86
2023/4/17,347.91,38.24,39.85
2023/4/18,347.76,30.14,37.79
2023/4/19,347.58,30.42,35.25
2023/4/20,347.5,33.77,34.17
2023/4/21,347.69,46.93,36.86
2023/4/22,347.7,29.28,37.33
2023/4/23,347.44,22.59,33.86
2023/4/24,347.15,18.16,30.56
2023/4/25,346.85,17.4,27.56
2023/4/26,346.81,36.76,26.99
2023/4/27,347.05,34.01,29.68
2023/4/28,347.07,28.84,30.05
2023/4/29,347.04,30.34,29.94
2023/4/30,347.17,38.59,31.34
2023/5/1,347.23,29.99,32
2023/5/2,347.14,24.81,31.62
2023/5/3,346.91,21.89,30.48
2023/5/4,346.72,22.61,28.47
2023/5/5,346.59,22.15,27.23
2023/5/6,346.62,38.41,27.47
2023/5/7,347.09,53.83,32.39
2023/5/8,348.06,86.75,44.99
2023/5/9,348.33,41.91,48.08
2023/5/10,348.06,29.54,43.38
2023/5/11,347.71,23.89,38.38
2023/5/12,347.35,19.6,33.69
2023/5/13,347.03,18.34,29.81
2023/5/14,346.76,17.97,26.95
2023/5/15,346.71,30.62,26.32
2023/5/16,346.76,24.53,26.87
2023/5/17,346.65,21.54,25.84
2023/5/18,346.53,19.23,24.7
2023/5/19,346.38,18.13,23.99
2023/5/20,346.22,16.7,24.12
2023/5/21,346.03,15.8,23.12
2023/5/22,345.83,14.86,22.9
2023/5/23,345.59,12.03,22.66
2023/5/24,345.28,10.38,22.84
2023/5/25,344.94,9.87,22.85
2023/5/26,344.58,9.52,22.83
2023/5/27,344.22,9.52,22.81
2023/5/28,343.86,9.5,22.79
2023/5/29,343.5,10.78,22.63
2023/5/30,343.17,9.69,22.23
2023/5/31,342.79,8.51,22.19
2023/6/1,342.39,7.43,21.8
2023/6/2,342.02,10.08,20.82
2023/6/3,341.74,10.47,20.77
2023/6/4,341.42,9.42,20.75
2023/6/5,341.07,8.16,20.74
2023/6/6,340.68,7.28,20.73
2023/6/7,340.28,7.26,20.71
2023/6/8,339.87,6.81,20.68
2023/6/9,339.55,14.43,20.7
2023/6/10,339.31,9.45,20.67
2023/6/11,338.94,8.45,20.45
2023/6/12,338.59,8.39,19.05
2023/6/13,338.26,7.6,18.26
2023/6/14,337.93,7.51,18.28
2023/6/15,337.59,7.85,18.27
2023/6/16,338.04,70.28,18.42
2023/6/17,339.39,35.32,18.41
2023/6/18,339.64,23.35,18.41
2023/6/19,339.7,16.26,18.24
2023/6/20,339.57,12.62,18.22
2023/6/21,339.37,10.62,18.2
2023/6/22,339.13,9.98,18.18
2023/6/23,338.88,10.44,18.18
2023/6/24,338.66,10.54,18.28
2023/6/25,338.38,8.64,17.67
2023/6/26,338.11,7.6,16.25
2023/6/27,337.83,7.4,16.23
2023/6/28,337.69,27.93,16.26
2023/6/29,338.22,23.35,16.25
2023/6/30,338.34,21.1,16.26
2023/7/1,338.46,16.96,16.96
2023/7/2,338.37,12.48,17
2023/7/3,338.24,12.37,16.24
2023/7/4,338.07,9.82,16.21
2023/7/5,337.86,8.64,16.21
2023/7/6,337.62,8.97,16.54
2023/7/7,337.35,7.29,16.44
2023/7/8,337.08,7.04,12.38
2023/7/9,336.99,7.01,12.87
2023/7/10,336.64,6.82,19.78
2023/7/11,336.18,7.83,21.36
2023/7/12,335.84,11.65,21.32
2023/7/13,335.45,8.2,21.2
2023/7/14,335.01,7.79,20.63
2023/7/15,335.01,35.51,14.81
2023/7/16,336.75,82.08,14.42
2023/7/17,337.98,36.7,21.16
2023/7/18,338.51,52.16,22.13
2023/7/19,339.45,43.66,21.9
2023/7/20,340.05,38.89,22.28
2023/7/21,340.36,26.9,22.53
2023/7/22,340.36,19.2,22.56
2023/7/23,340.18,14.49,22.55
2023/7/24,339.91,12.43,21.99
2023/7/25,339.59,11.03,22.57
2023/7/26,339.21,9.37,22.52
2023/7/27,338.81,9.24,22.47
2023/7/28,338.38,8.23,22.42
2023/7/29,337.94,7.77,22.35
2023/7/30,337.47,7.48,22.31
2023/7/31,336.98,6.7,22.25
2023/8/1,336.48,6.76,22.19
2023/8/2,335.97,5.98,22.11
2023/8/3,335.43,5.73,22.06
2023/8/4,334.89,5.46,21.21
2023/8/5,334.36,5.37,21.06
2023/8/6,333.83,5.31,20.98
2023/8/7,333.28,5.16,21.64
2023/8/8,332.7,5.15,21.62
2023/8/9,332.11,5.29,21.63
2023/8/10,331.55,5.48,21.06
2023/8/11,331.02,5.82,19.83
2023/8/12,330.72,30.46,19.79
2023/8/13,331.32,25.49,19.93
2023/8/14,331.35,20.23,19.95
2023/8/15,331.5,24.97,19.96
2023/8/16,331.9,37.86,19.98
2023/8/17,332.34,26.88,20.06
2023/8/18,332.52,30.02,20.08
2023/8/19,332.94,28.96,20.14
2023/8/20,333.14,21.4,18.79
2023/8/21,333.24,19.04,14.11
2023/8/22,333.38,14.12,13.25
2023/8/23,333.36,11.78,13.23
2023/8/24,333.28,10.32,13.22
2023/8/25,333.17,9.45,13.22
2023/8/26,332.99,8.53,14.8
2023/8/27,332.75,7.43,14.81
2023/8/28,332.5,6.73,13.26
2023/8/29,332.26,6.12,13.22
2023/8/30,332.01,5.95,13.22
2023/8/31,331.74,5.4,13.19
2023/9/1,331.45,5.13,13.2
2023/9/2,331.13,5.04,14.71
2023/9/3,330.78,4.88,14.68
2023/9/4,330.45,6.12,13.2
2023/9/5,330.28,9.11,13.19
2023/9/6,330.07,7.53,13.18
2023/9/7,329.85,6,13.15
2023/9/8,329.56,6.42,13.04
2023/9/9,329.65,21.02,14.4
2023/9/10,329.65,10.45,14.42
2023/9/11,329.53,7.81,7.28
2023/9/12,329.66,9.2,3.9
2023/9/13,329.88,8.68,3.91
2023/9/14,330.02,7.1,3.91
2023/9/15,330.16,7.72,3.91
2023/9/16,330.19,6.99,8.89
2023/9/17,330.11,6.65,9.09
2023/9/18,330.01,6.41,9.06
2023/9/19,329.99,5.84,3.99
2023/9/20,330.07,5.87,3.99
2023/9/21,330.15,7.24,3.97
2023/9/22,330.33,8.86,3.96
2023/9/23,330.36,6.63,8.81
2023/9/24,330.26,5.51,8.78
2023/9/25,330.22,5.09,4
2023/9/26,330.26,4.81,3.99
2023/9/27,330.34,7.58,5.13
2023/9/28,330.59,20.55,5.31
2023/9/29,331.12,14.19,4.54
2023/9/30,331.31,10.08,8.69
2023/10/1,331.34,9.54,8.71
2023/10/2,331.43,8.45,4
2023/10/3,331.57,7.3,3.96
2023/10/4,331.69,6.73,3.95
2023/10/5,331.83,12.84,3.94
2023/10/6,332.78,43.6,3.92
2023/10/7,334.19,45.88,8.68
2023/10/8,335.01,23.86,8.67
2023/10/9,335.36,16.57,8.71
2023/10/10,335.7,16.31,3.91
2023/10/11,336.05,12.74,3.9
2023/10/12,336.29,10.38,3.9
2023/10/13,336.48,9.14,3.89
2023/10/14,336.56,8.65,8.96
2023/10/15,336.55,8.89,8.89
2023/10/16,336.63,8.54,3.91
2023/10/17,336.79,8.85,3.91
2023/10/18,336.92,7.28,3.88
2023/10/19,337.02,6.66,3.88
2023/10/20,337.1,6.41,3.89
2023/10/21,337.16,12.47,9
2023/10/22,337.42,17.77,8.94
2023/10/23,337.82,20,3.91
2023/10/24,338.19,12.57,3.88
2023/10/25,338.42,10.32,3.87
2023/10/26,338.59,8.71,3.87
2023/10/27,338.73,8.05,3.86
2023/10/28,338.77,7.73,9.02
2023/10/29,338.73,7.45,9.06
2023/10/30,338.74,6.47,3.89
2023/10/31,338.81,5.8,3.86
2023/11/1,338.87,5.47,3.86
2023/11/2,338.94,6.13,3.87
2023/11/3,338.94,5.28,6.89
2023/11/4,338.88,5.26,6.87
2023/11/5,338.83,4.91,6.85
2023/11/6,338.81,4.85,3.88
2023/11/7,338.86,6.19,3.93
2023/11/8,338.95,6.51,3.93
2023/11/9,339.01,5.56,3.95
2023/11/10,339.05,5.57,3.95
2023/11/11,339.13,6.51,3.87
2023/11/12,339.2,6.18,3.87
2023/11/13,339.27,6.51,3.87
2023/11/14,339.4,9.46,3.86
2023/11/15,339.57,9.46,3.86
2023/11/16,339.73,9.14,3.87
2023/11/17,340.24,39.33,3.87
2023/11/18,341.32,31.16,3.86
2023/11/19,342.03,27.38,3.86
2023/11/20,342.96,46.32,3.83
2023/11/21,343.91,31.25,11.83
2023/11/22,344.14,21.19,17.86
2023/11/23,344.17,16.38,17.86
2023/11/24,344.26,28.58,17.85
2023/11/25,344.55,24.52,17.86
2023/11/26,344.61,17.49,17.86
2023/11/27,344.59,17.86,17.86
2023/11/28,344.73,35.26,17.87
2023/11/29,345.37,36.2,17.71
2023/11/30,345.66,23.37,17.67
2023/12/1,345.71,17.06,17.82
2023/12/2,345.66,14.67,17.72
2023/12/3,345.54,12.32,17.61
2023/12/4,345.38,11.21,17.63
2023/12/5,345.21,10.89,17.68
2023/12/6,345.02,11.35,17.68
2023/12/7,344.89,16.57,17.68
2023/12/8,344.93,18.09,17.72
2023/12/9,344.92,18.48,17.74
2023/12/10,345.17,32.03,17.78
2023/12/11,345.41,21.89,17.74
2023/12/12,345.54,25.75,17.81
2023/12/13,345.72,21.52,18.08
2023/12/14,345.72,16.5,18.03
2023/12/15,345.71,30.97,17.97
2023/12/16,346.92,86.81,27.33
2023/12/17,347.86,55.75,38.85
2023/12/18,347.91,33.02,39.86
2023/12/19,347.62,21.75,35.83
2023/12/20,347.27,17.19,31.27
2023/12/21,346.93,14.84,27.36
2023/12/22,346.62,12.47,24.18
2023/12/23,346.36,12.08,21.84
2023/12/24,346.11,10.63,19.93
2023/12/25,345.88,10.18,18.59
2023/12/26,345.66,10.88,17.74
2023/12/27,345.49,9.33,17.63
2023/12/28,345.26,9.34,17.64
2023/12/29,345.02,8.33,17.64
2023/12/30,344.77,8.37,17.62
2023/12/31,344.52,8.36,17.61
2024/1/1,344.31,10.57,17.6
2024/1/2,344.08,8.46,17.59
2024/1/3,343.83,8.96,17.58
2024/1/4,343.59,8.59,17.57
2024/1/5,343.4,9.63,11.79
2024/1/6,343.49,13.38,8.35
2024/1/7,343.6,10.86,8.35
2024/1/8,343.64,9.42,8.34
2024/1/9,343.64,8.38,8.74
2024/1/10,343.63,7.91,8.99
2024/1/11,343.58,7.19,8.99
2024/1/12,343.54,7.54,8.98
2024/1/13,343.49,6.81,8.97
2024/1/14,343.42,6.81,8.97
2024/1/15,343.39,6.8,7.16
2024/1/16,343.4,6.79,6.07
2024/1/17,343.39,6.04,7.12
2024/1/18,343.36,6.7,7.78
2024/1/19,343.33,6.34,7.78
2024/1/20,343.28,5.98,7.78
2024/1/21,343.32,17.12,7.78
2024/1/22,343.72,24.07,13.65
2024/1/23,343.88,21.05,17.46
2024/1/24,343.88,15.31,17.47
2024/1/25,343.76,11.41,17.52
2024/1/26,343.56,9.3,17.56
2024/1/27,343.37,8.75,12.34
2024/1/28,343.32,7.24,8.68
2024/1/29,343.29,6.87,8.31
2024/1/30,343.25,6.83,8.27
2024/1/31,343.2,6.47,8.27
2024/2/1,343.12,7.05,13.84
2024/2/2,342.84,7.3,17.46
2024/2/3,342.53,6.31,17.51
2024/2/4,342.21,5.95,17.49
2024/2/5,341.88,6.17,17.49
2024/2/6,341.55,5.82,17.48
2024/2/7,341.2,5.54,17.52
2024/2/8,340.85,5.71,17.47
2024/2/9,340.49,5.15,17.58
2024/2/10,340.19,4.86,10.24
2024/2/11,340.14,4.85,5.86
2024/2/12,340.09,4.18,5.86
2024/2/13,340.05,4.44,5.43
2024/2/14,340.06,7.07,5.07
2024/2/15,340.27,20.54,5.08
2024/2/16,340.97,27.57,4.94
2024/2/17,341.4,14.8,4.85
2024/2/18,341.56,12,12.34
2024/2/19,341.46,16.21,17.58
2024/2/20,341.74,35.79,17.61
2024/2/21,342.1,23.17,17.62
2024/2/22,342.14,15.3,17.4
2024/2/23,342.02,11.53,17.38
2024/2/24,341.83,10.27,17.47
2024/2/25,341.59,9.27,17.5
2024/2/26,341.34,8.23,17.49
2024/2/27,341.07,7.98,17.49
2024/2/28,340.77,7.04,17.46
2024/2/29,340.54,6.76,9.11
2024/3/1,340.54,8.07,11.77
2024/3/2,340.28,7.28,17.36
2024/3/3,340.02,6.96,12.61
2024/3/4,339.92,6.43,9.73
2024/3/5,339.78,6.15,11.75
2024/3/6,339.64,5.78,9.74
2024/3/7,339.51,5.45,9.74
2024/3/8,339.38,5.12,9.73
2024/3/9,339.24,5.43,9.72
2024/3/10,339.13,4.68,6.99
2024/3/11,339.1,4.37,5.36
2024/3/12,339.07,4.79,5.76
2024/3/13,339.04,4.73,5.38
2024/3/14,339.03,5.41,5.09
2024/3/15,339.05,6.52,4.89
2024/3/16,339.15,8.53,4.9
2024/3/17,339.26,10.83,4.9
2024/3/18,339.55,14.13,4.9
2024/3/19,339.74,9.5,4.89
2024/3/20,339.84,7.87,5.56
2024/3/21,339.89,6.63,5.97
2024/3/22,339.9,6.31,5.98
2024/3/23,339.89,6.12,7.11
2024/3/24,339.84,6.79,7.78
2024/3/25,339.83,8.22,8.22
2024/3/26,339.86,9.45,8.46
2024/3/27,339.86,8.13,8.46
2024/3/28,339.85,8.46,8.46
2024/3/29,340.59,70.6,13.95
2024/3/30,342.08,51.51,17.58
2024/3/31,342.85,40.17,17.64
2024/4/1,343.36,30.23,17.66
2024/4/2,343.6,23.42,17.67
2024/4/3,343.71,20.53,17.66
2024/4/4,343.87,30.27,17.66
2024/4/5,344.26,29.14,17.67
2024/4/6,344.53,28.4,17.67
2024/4/7,345.05,46.11,17.7
2024/4/8,345.88,48.31,13.36
2024/4/9,347.36,114.24,32.7
2024/4/10,348.57,56.8,49.8
2024/4/11,348.46,39.11,48.16
2024/4/12,348.26,39.65,45
2024/4/13,348.16,40.66,43.54
2024/4/14,348.12,42.45,42.86
2024/4/15,348.13,44.71,43.06
2024/4/16,348.17,43.25,43.66
2024/4/17,348.14,41.47,43.12
2024/4/18,348.08,39.1,42.38
2024/4/19,348,40,41.21
2024/4/20,348.07,43.89,42.28
2024/4/21,347.97,33.29,40.93
2024/4/22,347.76,31.57,38.41
2024/4/23,347.61,29.32,36.56
2024/4/24,347.52,37.78,35.37
2024/4/25,347.76,48.19,38.53
2024/4/26,347.8,37.8,39.41
2024/4/27,347.72,34.87,38.49
2024/4/28,347.61,32.14,36.97
2024/4/29,347.48,29.23,35.27
2024/4/30,347.37,29.49,33.92
2024/5/1,347.22,23.23,32.08
2024/5/2,346.96,19.31,29.1
2024/5/3,346.72,17.8,27.17
2024/5/4,346.48,17.69,26.28
2024/5/5,346.29,18.07,25.48
2024/5/6,346.08,16.59,25.11
2024/5/7,345.89,18.22,23.96
2024/5/8,345.74,15.95,23.21
2024/5/9,345.5,12.63,22.83
2024/5/10,345.21,11.6,22.92
2024/5/11,344.92,12.57,22.93
2024/5/12,344.64,12.54,22.9
2024/5/13,344.41,16.2,22.86
2024/5/14,344.18,12.13,22.83
2024/5/15,343.86,10.96,22.81
2024/5/16,343.54,11.66,22.8
2024/5/17,343.25,11.99,22.77
2024/5/18,342.92,10.44,22.76
2024/5/19,342.55,9.11,22.76
2024/5/20,342.16,9.58,22.82
2024/5/21,341.79,9.4,22.78
2024/5/22,341.36,7.64,22.73
2024/5/23,340.92,8.19,22.7
2024/5/24,340.49,8.22,22.67
2024/5/25,340.05,6.99,22.62
2024/5/26,339.56,6.44,22.59
2024/5/27,339.07,6.9,22.57
2024/5/28,338.62,10.02,21.63
2024/5/29,338.47,16.75,21.27
2024/5/30,338.16,9.83,21.39
2024/5/31,337.79,9.23,21.22
2024/6/1,337.41,8.59,20.9
2024/6/2,337.01,9.64,20.85
2024/6/3,336.82,16.82,19.91
2024/6/4,336.65,12.17,19.27
2024/6/5,336.38,9.67,18.62
2024/6/6,336.08,8.69,18.17
2024/6/7,335.76,8.16,18.14
2024/6/8,335.42,7.55,18.13
2024/6/9,335.06,7.32,18.09
2024/6/10,334.7,7.47,17.54
2024/6/11,334.37,6.86,17.22
2024/6/12,333.99,5.82,17.2
2024/6/13,333.6,5.62,17.21
2024/6/14,333.19,5.1,17.22
2024/6/15,332.77,5.3,17.23
2024/6/16,332.34,4.68,17.18
2024/6/17,331.94,5.97,16.3
2024/6/18,331.56,4.76,15.61
2024/6/19,331.17,4.27,14.79
2024/6/20,330.8,4.26,14.33
2024/6/21,330.42,3.73,14.34
